candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,rank_equal,rank_performance_focus,rank_execution_focus,rank_fiscal_impact_adjusted,mean_scenario_rank,scenario_rank_std,best_scenario_rank,worst_scenario_rank,scenario_rank_range,rank_within_ministry_equal,rank_within_ministry_performance_focus,rank_within_ministry_execution_focus,rank_within_ministry_fiscal_impact_adjusted,mean_scenario_rank_within_ministry,scenario_rank_std_within_ministry,best_scenario_rank_within_ministry,worst_scenario_rank_within_ministry,scenario_rank_range_within_ministry,top_5_scenario_count,all_scenario_top_5,top_5_scenario_count_within_ministry,all_scenario_top_5_within_ministry,top_10_scenario_count,all_scenario_top_10,top_10_scenario_count_within_ministry,all_scenario_top_10_within_ministry,exploratory_consensus_order
162:2023:통신:정보통신:2000:GENERAL_ACCOUNT,162,통신,정보통신,2000,2023,GENERAL_ACCOUNT,인터넷융합산업,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,100556000000,0.5,0.0,0.03977882970683003,0.4927536231884058,106.0,75.0,109.0,122.0,103.0,17.24818831066034,75.0,122.0,47.0,14.0,12.0,21.0,23.0,17.5,4.609772228646444,12.0,23.0,11.0,0,False,0,False,0,False,0,False,102
162:2023:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2023,FUND,정보통신융합산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,598251000000,0.0,0.15619781663549245,0.16725254115747404,0.7536231884057971,100.0,142.0,87.0,85.0,103.5,22.96192500641007,85.0,142.0,57.0,12.0,25.0,11.0,7.0,13.75,6.7592529172978875,7.0,25.0,18.0,0,False,0,False,0,False,1,False,103
102:2022:산업·중소기업및에너지:창업및벤처:5200:FUND,102,산업·중소기업및에너지,창업및벤처,5200,2022,FUND,벤처기업활성화지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,461591000000,0.3333333333333333,0.0,0.0,0.7364341085271318,101.0,102.0,126.0,88.0,104.25,13.718144918318949,88.0,126.0,38.0,22.0,24.0,26.0,19.0,22.75,2.5860201081971503,19.0,26.0,7.0,0,False,0,False,0,False,0,False,104
019:2022:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2022,FUND,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2503235000000,0.2,0.0,0.0,0.8837209302325582,99.0,127.0,133.0,63.0,105.5,27.690250992000777,63.0,133.0,70.0,22.0,23.0,24.0,21.0,22.5,1.118033988749895,21.0,24.0,3.0,0,False,0,False,0,False,0,False,105
162:2023:통신:정보통신:2000:SPECIAL_ACCOUNT,162,통신,정보통신,2000,2023,SPECIAL_ACCOUNT,인터넷융합산업,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,75094000000,0.5,0.0,0.059259061975657175,0.43478260869565216,108.0,76.0,111.0,132.0,106.75,20.01718012108599,76.0,132.0,56.0,18.0,13.0,22.0,30.0,20.75,6.219927652312363,13.0,30.0,17.0,0,False,0,False,0,False,0,False,106
019:2023:사회복지:고용:1000:SPECIAL_ACCOUNT,019,사회복지,고용,1000,2023,SPECIAL_ACCOUNT,고용창출,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,255818000000,0.25,0.0,0.14414935618291128,0.6666666666666666,102.0,110.0,117.0,100.0,107.25,6.759252917297887,100.0,117.0,17.0,27.0,20.0,23.0,28.0,24.5,3.2015621187164243,20.0,28.0,8.0,0,False,0,False,0,False,0,False,107
162:2024:통신:우정:5100:SPECIAL_ACCOUNT,162,통신,우정,5100,2024,SPECIAL_ACCOUNT,우정서비스,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1957179000000,0.0,0.08081836152952795,0.08217184018426521,0.8832116788321168,104.0,149.0,119.0,68.0,110.0,29.16333314283537,68.0,149.0,81.0,15.0,31.0,25.0,10.0,20.25,8.227241335952167,10.0,31.0,21.0,0,False,0,False,0,False,1,False,108
075:2022:보건:보건의료:3000:SPECIAL_ACCOUNT,075,보건,보건의료,3000,2022,SPECIAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82761000000,0.5,0.0,0.0,0.4573643410852713,117.0,79.0,116.0,137.0,112.25,20.94486810653149,79.0,137.0,58.0,51.0,38.0,51.0,58.0,49.5,7.22841614740048,38.0,58.0,20.0,0,False,0,False,0,False,0,False,109
162:2023:과학기술:과학기술인력및문화:1800:GENERAL_ACCOUNT,162,과학기술,과학기술인력및문화,1800,2023,GENERAL_ACCOUNT,과학문화창달,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,71642000000,0.0,0.5,0.0,0.427536231884058,124.0,141.0,44.0,142.0,112.75,40.332214171800686,44.0,142.0,98.0,22.0,26.0,4.0,33.0,21.25,10.709224995301948,4.0,33.0,29.0,0,False,1,False,0,False,1,False,110
162:2022:문화및관광:문화예술:1100:GENERAL_ACCOUNT,162,문화및관광,문화예술,1100,2022,GENERAL_ACCOUNT,콘텐츠방송산업 육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,82283000000,0.5,0.0,0.0,0.43410852713178294,123.0,80.0,123.0,140.0,116.5,22.18670773233379,80.0,140.0,60.0,20.0,14.0,23.0,31.0,22.0,6.123724356957945,14.0,31.0,17.0,0,False,0,False,0,False,0,False,111
162:2024:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2024,FUND,정보통신융합산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,519479000000,0.0,0.17707549294581687,0.0034650101351546454,0.7737226277372263,118.0,152.0,99.0,99.0,117.0,21.644860821913362,99.0,152.0,53.0,17.0,30.0,15.0,11.0,18.25,7.119515432949072,11.0,30.0,19.0,0,False,0,False,0,False,0,False,112
162:2023:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1200,2023,SPECIAL_ACCOUNT,기초연구진흥,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,60000000000,0.0,0.5,0.0,0.38405797101449274,132.0,144.0,47.0,154.0,119.25,42.43450836288786,47.0,154.0,107.0,28.0,27.0,5.0,39.0,24.75,12.336429791475327,5.0,39.0,34.0,0,False,1,False,0,False,1,False,113
075:2023:사회복지:노인:2200:FUND,075,사회복지,노인,2200,2023,FUND,노인의료보장,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,196461000000,0.3333333333333333,0.0,0.0,0.6086956521739131,122.0,105.0,136.0,117.0,120.0,11.113055385446435,105.0,136.0,31.0,60.0,49.0,56.0,56.0,55.25,3.960744879438715,49.0,60.0,11.0,0,False,0,False,0,False,0,False,114
075:2023:사회복지:노인:2100:GENERAL_ACCOUNT,075,사회복지,노인,2100,2023,GENERAL_ACCOUNT,노인생활안정,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,20178595000000,0.0,0.00020224401153796882,0.0,0.9927536231884058,109.0,158.0,160.0,59.0,121.5,41.46383966783588,59.0,160.0,101.0,46.0,59.0,61.0,23.0,47.25,15.138939857202683,23.0,61.0,38.0,0,False,0,False,0,False,0,False,115
075:2023:사회복지:취약계층지원:1500:FUND,075,사회복지,취약계층지원,1500,2023,FUND,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,7224000000,0.5,0.0,0.2768549280177187,0.10144927536231885,134.0,70.0,101.0,183.0,122.0,41.862871377868956,70.0,183.0,113.0,54.0,35.0,47.0,74.0,52.5,14.150971698084904,35.0,74.0,39.0,0,False,0,False,0,False,0,False,116
075:2024:사회복지:노인:2100:GENERAL_ACCOUNT,075,사회복지,노인,2100,2024,GENERAL_ACCOUNT,노인생활안정,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,22337160000000,0.0,0.0001818046698864135,0.0,0.9927007299270073,110.0,159.0,161.0,60.0,122.5,41.46383966783588,60.0,161.0,101.0,47.0,60.0,62.0,24.0,48.25,15.138939857202683,24.0,62.0,38.0,0,False,0,False,0,False,0,False,117
075:2024:사회복지:기초생활보장:1100:GENERAL_ACCOUNT,075,사회복지,기초생활보장,1100,2024,GENERAL_ACCOUNT,기초생활보장,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,17919672000000,0.0,3.9063214996345917e-07,0.0,0.9854014598540146,111.0,160.0,163.0,61.0,123.75,41.69757187175291,61.0,163.0,102.0,49.0,62.0,64.0,28.0,50.75,14.341809509263467,28.0,64.0,36.0,0,False,0,False,0,False,0,False,118
162:2022:과학기술:과학기술연구개발:1100:FUND,162,과학기술,과학기술연구개발,1100,2022,FUND,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,65856000000,0.5,0.0,0.0,0.3798449612403101,133.0,82.0,127.0,157.0,124.75,27.11434122378783,82.0,157.0,75.0,25.0,15.0,28.0,38.0,26.5,8.200609733428363,15.0,38.0,23.0,0,False,0,False,0,False,0,False,119
075:2022:사회복지:노인:2100:GENERAL_ACCOUNT,075,사회복지,노인,2100,2022,GENERAL_ACCOUNT,노인생활안정,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,18322701000000,0.0,1.1352038108355312e-05,0.0,0.9844961240310077,112.0,161.0,164.0,62.0,124.75,41.69757187175291,62.0,164.0,102.0,48.0,61.0,63.0,25.0,49.25,15.138939857202683,25.0,63.0,38.0,0,False,0,False,0,False,0,False,120
102:2024:산업·중소기업및에너지:무역및투자유치:3100:FUND,102,산업·중소기업및에너지,무역및투자유치,3100,2024,FUND,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,45557000000,0.0,0.5,0.0,0.3357664233576642,141.0,145.0,51.0,165.0,125.5,43.96305266925854,51.0,165.0,114.0,25.0,33.0,4.0,27.0,22.25,10.940178243520533,4.0,33.0,29.0,0,False,1,False,0,False,1,False,121
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2023,FUND,중소기업인력지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,53660000000,0.5,0.018775624301155425,0.0,0.34057971014492755,138.0,83.0,122.0,162.0,126.25,28.74347752099596,83.0,162.0,79.0,27.0,17.0,23.0,28.0,23.75,4.3229041164476465,17.0,28.0,11.0,0,False,0,False,0,False,0,False,122
075:2022:사회복지:기초생활보장:1100:GENERAL_ACCOUNT,075,사회복지,기초생활보장,1100,2022,GENERAL_ACCOUNT,기초생활보장,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,15537221000000,0.0,2.574462962198967e-07,0.0,0.9767441860465116,113.0,162.0,166.0,65.0,126.5,41.18555572042218,65.0,166.0,101.0,50.0,63.0,65.0,29.0,51.75,14.341809509263467,29.0,65.0,36.0,0,False,0,False,0,False,0,False,123
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:4800:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,4800,2023,GENERAL_ACCOUNT,중소기업육성지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,138899000000,0.3333333333333333,0.015075702488858811,0.0,0.5362318840579711,131.0,107.0,135.0,134.0,126.75,11.49728228756692,107.0,135.0,28.0,30.0,26.0,27.0,26.0,27.25,1.6393596310755005,26.0,30.0,4.0,0,False,0,False,0,False,0,False,124
102:2023:산업·중소기업및에너지:창업및벤처:5100:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5100,2023,SPECIAL_ACCOUNT,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,152403000000,0.3333333333333333,0.0,0.0,0.5579710144927537,128.0,108.0,141.0,130.0,126.75,11.903255857117411,108.0,141.0,33.0,28.0,25.0,29.0,25.0,26.75,1.7853571071357126,25.0,29.0,4.0,0,False,0,False,0,False,0,False,125
019:2023:사회복지:노동:4000:FUND,019,사회복지,노동,4000,2023,FUND,산재보험,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,8015070000000,0.0,0.0011050433745432042,0.004046252871153963,0.9637681159420289,114.0,163.0,165.0,67.0,127.25,40.33841221466209,67.0,165.0,98.0,21.0,32.0,27.0,15.0,23.75,6.378675411086537,15.0,32.0,17.0,0,False,0,False,0,False,0,False,126
162:2023:과학기술:과학기술연구개발:1300:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1300,2023,GENERAL_ACCOUNT,우주개발진흥,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH,424860000000,0.0,0.0,0.22537071035164524,0.7391304347826086,115.0,150.0,144.0,102.0,127.75,19.904459299363044,102.0,150.0,48.0,16.0,29.0,33.0,12.0,22.5,8.73212459828649,12.0,33.0,21.0,0,False,0,False,0,False,0,False,127
102:2023:산업·중소기업및에너지:무역및투자유치:3100:FUND,102,산업·중소기업및에너지,무역및투자유치,3100,2023,FUND,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,50752000000,0.0,0.5,0.0,0.3115942028985507,144.0,146.0,53.0,171.0,128.5,44.86925450684466,53.0,171.0,118.0,31.0,34.0,7.0,31.0,25.75,10.894379284750462,7.0,34.0,27.0,0,False,0,False,0,False,1,False,128
019:2024:사회복지:노동:4000:FUND,019,사회복지,노동,4000,2024,FUND,산재보험,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,8100653000000,0.0,0.0004334835722502865,0.0,0.9635036496350365,116.0,164.0,167.0,69.0,129.0,40.11857425183502,69.0,167.0,98.0,23.0,33.0,28.0,16.0,25.0,6.284902544988268,16.0,33.0,17.0,0,False,0,False,0,False,0,False,129
162:2023:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2023,FUND,인공지능데이터진흥,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,598257000000,0.0,0.08887066929429994,0.06263528884743513,0.7608695652173914,127.0,156.0,128.0,106.0,129.25,17.76759691123141,106.0,156.0,50.0,19.0,32.0,26.0,13.0,22.5,7.158910531638177,13.0,32.0,19.0,0,False,0,False,0,False,0,False,130
162:2022:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2022,GENERAL_ACCOUNT,과학기술기반 조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT;GOOD_PERFORMANCE_BUDGET_DECREASE_T2_CONTEXT,54291000000,0.0,0.5,0.0,0.31007751937984496,146.0,147.0,54.0,172.0,129.75,44.95761893161158,54.0,172.0,118.0,33.0,28.0,6.0,40.0,26.75,12.71563997602952,6.0,40.0,34.0,0,False,0,False,0,False,1,False,131
162:2023:과학기술:과학기술인력및문화:1700:GENERAL_ACCOUNT,162,과학기술,과학기술인력및문화,1700,2023,GENERAL_ACCOUNT,과학기술인력양성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,139397000000,0.3333333333333333,0.0,0.0,0.5434782608695652,135.0,109.0,143.0,135.0,130.5,12.835497652993435,109.0,143.0,34.0,21.0,19.0,32.0,26.0,24.5,5.024937810560445,19.0,32.0,13.0,0,False,0,False,0,False,0,False,132
075:2023:보건:보건의료:3000:SPECIAL_ACCOUNT,075,보건,보건의료,3000,2023,SPECIAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,51956000000,0.5,0.0,0.0,0.32608695652173914,143.0,84.0,129.0,169.0,131.25,30.825111516424396,84.0,169.0,85.0,53.0,39.0,52.0,60.0,51.0,7.582875444051551,39.0,60.0,21.0,0,False,0,False,0,False,0,False,133
075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2024,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,5025066000000,0.0,3.8208453381507824e-05,3.2437384902009246e-05,0.948905109489051,119.0,165.0,168.0,75.0,131.75,38.08789177678386,75.0,168.0,93.0,55.0,65.0,67.0,36.0,55.75,12.275483697190918,36.0,67.0,31.0,0,False,0,False,0,False,0,False,134
075:2022:사회복지:아동·보육:3100:GENERAL_ACCOUNT,075,사회복지,아동·보육,3100,2022,GENERAL_ACCOUNT,보육지원강화,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,5818712000000,0.0,0.0004846433368759272,0.0,0.9457364341085271,120.0,166.0,169.0,77.0,133.0,37.71604433129222,77.0,169.0,92.0,52.0,64.0,66.0,35.0,54.25,12.336429791475327,35.0,66.0,31.0,0,False,0,False,0,False,0,False,135
102:2024:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,4100,2024,FUND,소상공인·전통시장지원,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,4918197000000,0.0,0.0,0.00047680074628974803,0.9416058394160584,121.0,167.0,171.0,79.0,134.5,37.586566749305526,79.0,171.0,92.0,23.0,35.0,35.0,12.0,26.25,9.575359001102779,12.0,35.0,23.0,0,False,0,False,0,False,0,False,136
075:2022:보건:보건의료:3000:FUND,075,보건,보건의료,3000,2022,FUND,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,51930000000,0.5,0.0,0.0,0.3023255813953488,150.0,85.0,131.0,173.0,134.75,32.34482184214345,85.0,173.0,88.0,56.0,40.0,53.0,62.0,52.75,8.042853971072708,40.0,62.0,22.0,0,False,0,False,0,False,0,False,137
075:2022:보건:보건의료:2700:SPECIAL_ACCOUNT,075,보건,보건의료,2700,2022,SPECIAL_ACCOUNT,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,48982000000,0.5,0.0,0.0,0.29457364341085274,153.0,86.0,132.0,174.0,136.25,32.591218142315576,86.0,174.0,88.0,58.0,41.0,54.0,66.0,54.75,9.03811374126261,41.0,66.0,25.0,0,False,0,False,0,False,0,False,138
102:2023:산업·중소기업및에너지:창업및벤처:2400:FUND,102,산업·중소기업및에너지,창업및벤처,2400,2023,FUND,기술금융지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,1368778000000,0.0,0.04817435698119052,0.0,0.8405797101449275,129.0,168.0,152.0,98.0,136.75,26.318957046205306,98.0,168.0,70.0,29.0,37.0,32.0,21.0,29.75,5.804093383121949,21.0,37.0,16.0,0,False,0,False,0,False,0,False,139
102:2024:산업·중소기업및에너지:창업및벤처:2400:FUND,102,산업·중소기업및에너지,창업및벤처,2400,2024,FUND,기술금융지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,1594802000000,0.0,0.03430394494112749,0.0,0.8540145985401459,130.0,170.0,156.0,94.0,137.5,28.926631328241456,94.0,170.0,76.0,26.0,36.0,34.0,20.0,29.0,6.4031242374328485,20.0,36.0,16.0,0,False,0,False,0,False,0,False,140
075:2022:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2022,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,4064068000000,0.0,3.666277237487168e-05,0.0,0.9224806201550387,125.0,171.0,173.0,83.0,138.0,37.107950630558946,83.0,173.0,90.0,59.0,69.0,70.0,41.0,59.75,11.648497757221744,41.0,70.0,29.0,0,False,0,False,0,False,0,False,141
075:2024:사회복지:아동·보육:2500:GENERAL_ACCOUNT,075,사회복지,아동·보육,2500,2024,GENERAL_ACCOUNT,저출산대응및인구정책지원,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,2559864000000,0.0,0.00016563379929558758,0.0,0.9124087591240876,126.0,172.0,175.0,86.0,139.75,36.608571400697954,86.0,175.0,89.0,57.0,68.0,69.0,39.0,58.25,12.07010770457331,39.0,69.0,30.0,0,False,0,False,0,False,0,False,142
019:2023:사회복지:노동:4100:SPECIAL_ACCOUNT,019,사회복지,노동,4100,2023,SPECIAL_ACCOUNT,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;ACCOUNTING_ADJUSTMENT_CONTEXT,89132000000,0.3333333333333333,0.0,0.0,0.47101449275362317,149.0,112.0,147.0,153.0,140.25,16.452583383772897,112.0,153.0,41.0,28.0,19.0,25.0,30.0,25.5,4.153311931459037,19.0,30.0,11.0,0,False,0,False,0,False,0,False,143
075:2024:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,18736000000,0.0,0.5,0.0,0.2116788321167883,167.0,148.0,60.0,192.0,141.75,49.71104002130714,60.0,192.0,132.0,64.0,55.0,26.0,73.0,54.5,17.64227876437735,26.0,73.0,47.0,0,False,0,False,0,False,0,False,144
019:2022:사회복지:노동:4100:SPECIAL_ACCOUNT,019,사회복지,노동,4100,2022,SPECIAL_ACCOUNT,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,90955000000,0.3333333333333333,0.0,0.0,0.46511627906976744,152.0,113.0,149.0,156.0,142.5,17.211914478058507,113.0,156.0,43.0,31.0,22.0,29.0,32.0,28.5,3.9051248379533274,22.0,32.0,10.0,0,False,0,False,0,False,0,False,145
162:2024:통신:정보통신:2600:FUND,162,통신,정보통신,2600,2024,FUND,인공지능데이터진흥,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,260821000000,0.0,0.1176860758911284,0.0,0.6934306569343066,145.0,169.0,134.0,124.0,143.0,16.74813422444423,124.0,169.0,45.0,24.0,34.0,29.0,20.0,26.75,5.261891294962297,20.0,34.0,14.0,0,False,0,False,0,False,0,False,146
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,FUND,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,31605000000,0.5,0.0,0.0,0.23255813953488372,161.0,87.0,139.0,186.0,143.25,36.48544230237589,87.0,186.0,99.0,33.0,18.0,30.0,36.0,29.25,6.832825184358224,18.0,36.0,18.0,0,False,0,False,0,False,0,False,147
075:2023:보건:보건의료:3000:FUND,075,보건,보건의료,3000,2023,FUND,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,27889000000,0.5,0.0,0.0,0.2318840579710145,162.0,88.0,140.0,188.0,144.5,36.77974986320598,88.0,188.0,100.0,62.0,42.0,55.0,71.0,57.5,10.594810050208546,42.0,71.0,29.0,0,False,0,False,0,False,0,False,148
162:2024:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2024,GENERAL_ACCOUNT,과학기술기반조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,43663000000,0.0,0.38218858072051853,0.0,0.32116788321167883,170.0,155.0,75.0,178.0,144.5,40.96644968751869,75.0,178.0,103.0,42.0,33.0,10.0,44.0,32.25,13.497684986693088,10.0,44.0,34.0,0,False,0,False,0,False,1,False,149
162:2022:통신:정보통신:2100:SPECIAL_ACCOUNT,162,통신,정보통신,2100,2022,SPECIAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,25367000000,0.5,0.0,0.0,0.21705426356589147,166.0,89.0,142.0,190.0,146.75,37.41239767777521,89.0,190.0,101.0,36.0,16.0,34.0,45.0,32.75,10.520812706250407,16.0,45.0,29.0,0,False,0,False,0,False,0,False,150
075:2023:보건:보건의료:2700:GENERAL_ACCOUNT,075,보건,보건의료,2700,2023,GENERAL_ACCOUNT,공공보건의료확충,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1108174000000,0.0,0.0017456644895115748,0.04428817135215228,0.8188405797101449,137.0,173.0,174.0,105.0,147.25,28.58649156507318,105.0,174.0,69.0,61.0,66.0,68.0,44.0,59.75,9.443913383762052,44.0,68.0,24.0,0,False,0,False,0,False,0,False,151
075:2024:사회복지:공적연금:7400:FUND,075,사회복지,공적연금,7400,2024,FUND,국민연금운영(여유자금운영위탁 등),MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,349971000000,0.0,0.07779501730143355,0.0,0.7299270072992701,147.0,175.0,151.0,118.0,147.75,20.24073862288627,118.0,175.0,57.0,63.0,67.0,57.0,49.0,59.0,6.782329983125269,49.0,67.0,18.0,0,False,0,False,0,False,0,False,152
019:2024:사회복지:고용:1200:GENERAL_ACCOUNT,019,사회복지,고용,1200,2024,GENERAL_ACCOUNT,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,1816210000000,0.0,0.0,0.0012493048711327435,0.8686131386861314,136.0,178.0,183.0,96.0,148.25,35.258864133718205,96.0,183.0,87.0,26.0,34.0,30.0,22.0,28.0,4.47213595499958,22.0,34.0,12.0,0,False,0,False,0,False,0,False,153
